Training,TRA,TRT,TRS,TRR,TRC,TRB,TRL,TRD
0.018239,1.00000,0.15814,1.00000,0.71429,0.67164,0.73171,0.00402,0.08333
0.058211,0.84946,0.03023,0.85870,0.35714,0.83582,0.29268,0.04362,0.01042
0.065486,0.60215,0.17442,0.59783,0.89286,0.83582,0.90244,0.00545,0.39583
0.102839,0.97849,0.03256,1.00000,0.71429,0.67164,0.19512,0.00689,0.89583
0.061220,0.96774,0.02558,0.98913,0.60714,1.00000,0.68293,0.01881,0.09375
0.012262,0.96774,0.30698,0.98913,0.48214,0.50746,0.48780,0.00201,0.32292
0.038278,0.89247,0.16512,0.90217,0.60714,1.00000,0.56098,0.01774,0.08333
0.025643,0.84946,0.07674,0.94565,0.71429,0.67164,0.73171,0.02593,0.98958
0.028369,0.93548,0.33721,0.97826,0.60714,0.83582,0.09756,0.01221,0.32292
0.057676,0.94624,0.17442,0.98913,0.48214,0.67164,0.48780,0.00024,0.95833
0.038525,1.00000,0.33721,1.00000,0.71429,1.00000,0.73171,0.00542,0.40625
0.082582,0.97849,0.15349,0.97826,0.48214,0.67164,0.48780,0.01081,0.92708
0.019753,0.98925,0.05349,1.00000,0.44643,0.50746,0.51220,0.01191,0.06250
0.015042,0.69892,0.49302,0.69565,0.71429,1.00000,0.73171,0.00036,0.03125
0.114550,0.60215,0.15581,0.59783,0.60714,0.67164,0.43902,0.00306,0.06250
0.342460,0.96774,0.06279,0.98913,0.71429,0.83582,0.19512,0.00531,0.07292
0.019652,0.96774,0.15814,0.98913,0.71429,0.67164,0.73171,0.00402,0.09375
0.026133,0.62366,0.04419,0.63043,0.83929,0.83582,0.80488,0.00510,0.61458
0.048661,0.96774,0.22093,0.98913,0.71429,1.00000,0.73171,0.02569,0.06250
0.026450,0.81720,0.50000,0.82609,0.80357,0.83582,0.85366,0.00227,0.08333
0.020258,0.58065,0.20000,0.57609,0.71429,0.50746,0.63415,0.01308,0.82292
0.041608,0.88172,0.10465,0.88043,0.35714,0.83582,0.29268,0.02833,0.03125
0.078307,0.41935,0.08372,0.41304,0.71429,0.83582,0.73171,0.00984,0.07292
0.058049,0.94624,0.08837,0.98913,0.71429,0.67164,0.51220,0.03238,0.01042
0.017310,0.93548,0.28837,0.93478,0.71429,0.67164,0.19512,0.02978,0.03125
0.017835,0.93548,0.18140,0.97826,0.71429,0.67164,0.73171,0.00482,0.11458
0.015077,0.83871,0.16977,0.94565,0.71429,0.67164,0.73171,0.00418,0.02083
0.019383,1.00000,0.17674,1.00000,0.48214,0.83582,0.36585,0.02294,0.04167
0.015598,0.91398,0.18837,0.96739,0.83929,0.83582,0.70732,0.00108,0.06250
0.059099,0.83871,0.03953,0.84783,0.35714,0.83582,0.29268,0.04026,0.05208
0.019484,0.89247,0.12326,0.96739,0.71429,1.00000,0.63415,0.00944,0.60417
0.017566,0.91398,0.17442,0.96739,0.71429,0.67164,0.73171,0.00434,0.05208
0.447234,0.81720,0.02791,0.82609,0.71429,0.83582,0.51220,0.46875,0.38542
0.047368,0.96774,0.27209,0.98913,0.60714,1.00000,0.43902,0.01097,0.06250
0.050551,0.88172,0.22326,0.95652,0.71429,1.00000,0.63415,0.00288,0.08333
0.017162,0.97849,0.13023,1.00000,0.71429,0.67164,0.73171,0.00084,0.04167
0.023119,0.89247,0.29070,0.95652,0.60714,1.00000,0.68293,0.00036,0.92708
0.053143,0.88172,0.05349,0.95652,0.71429,1.00000,0.73171,0.02349,0.07292
0.015244,0.84946,0.35814,0.84783,0.71429,0.83582,0.73171,0.03095,0.06250
0.005532,0.94624,0.09302,0.98913,0.71429,1.00000,0.63415,0.00418,0.39583
0.053297,0.83871,0.07209,0.83696,0.35714,0.83582,0.29268,0.04063,0.07292
0.033033,0.52688,0.20698,0.52174,0.60714,0.83582,0.56098,0.01369,0.36458
0.052739,0.83871,0.28837,0.94565,0.71429,1.00000,0.73171,0.00370,0.38542
0.098634,0.93548,0.07674,0.93478,0.60714,0.50746,0.73171,0.00256,0.97917
0.021235,0.41935,0.13256,0.42391,0.71429,0.83582,0.73171,0.00251,0.61458
0.018525,0.67742,0.15116,0.67391,0.71429,0.83582,0.73171,0.00245,0.06250
0.025845,0.91398,0.59302,0.96739,1.00000,0.67164,0.95122,0.00036,0.10417
0.039676,0.65591,0.07209,0.65217,0.71429,0.83582,0.51220,0.00179,0.62500
0.712747,0.92473,0.12791,0.97826,0.83929,1.00000,0.80488,0.01852,0.07292
0.032952,0.91398,0.02093,0.96739,0.71429,0.67164,0.73171,0.00380,0.32292
0.037636,1.00000,0.31628,1.00000,0.71429,1.00000,0.73171,0.00428,0.33333
0.005452,0.92473,0.22791,0.97826,0.83929,0.67164,0.26829,0.00084,0.10417
0.005603,0.53763,0.03023,0.55435,0.60714,1.00000,0.56098,0.00096,0.32292
0.043209,0.84946,0.05814,0.85870,0.71429,0.67164,0.63415,0.06823,0.40625
0.014134,0.90323,0.85581,0.96739,0.89286,0.83582,0.90244,0.00131,0.11458
0.051629,0.83871,0.04186,0.84783,0.35714,0.83582,0.29268,0.04090,0.03125
0.037354,0.91398,0.03488,0.96739,0.44643,1.00000,0.51220,0.00418,0.33333
0.074556,0.90323,0.03721,0.96739,0.71429,0.67164,0.73171,0.09822,0.23958
0.106306,0.89247,0.09767,0.96739,0.69643,0.67164,0.85366,0.02394,0.10417
0.169908,0.64516,0.09070,0.65217,0.71429,0.67164,0.80488,0.00263,0.09375
0.161529,0.69892,0.15581,0.69565,0.60714,0.83582,0.43902,0.06464,0.00000
0.297870,0.76344,0.08605,0.77174,0.71429,0.67164,0.73171,0.00944,0.03125
0.030959,0.73118,0.17442,0.73913,0.60714,0.67164,0.43902,0.00848,0.10417
0.022866,0.76344,0.24651,0.76087,0.71429,0.83582,0.73171,0.00167,0.02083
0.024270,0.89247,0.40000,0.96739,0.71429,0.67164,0.19512,0.02320,0.92708
0.015715,0.88172,0.42791,0.95652,0.71429,1.00000,0.63415,0.01501,0.67708
0.107336,0.50538,0.02791,0.50000,0.60714,0.83582,0.43902,0.19326,0.83333
0.014740,0.81720,0.50000,0.82609,0.60714,0.83582,0.43902,0.00227,0.03125
0.092435,0.96774,0.22093,0.98913,0.71429,1.00000,0.73171,0.00476,0.38542
0.033323,0.96774,0.22791,0.98913,0.48214,0.83582,0.48780,0.00319,0.40625
0.043530,0.53763,0.10930,0.54348,0.60714,0.67164,0.68293,0.02406,0.92708
0.081249,0.87097,0.21628,0.95652,0.71429,1.00000,0.73171,0.00466,0.33333
0.049206,0.83871,0.09535,0.84783,0.35714,0.83582,0.29268,0.03093,0.05208
0.001817,0.69892,0.35581,0.69565,0.71429,0.67164,0.73171,0.00131,0.03125
0.052295,0.72043,0.04884,0.72826,0.71429,0.83582,0.63415,0.00848,0.05208
0.055324,0.81720,0.35116,0.82609,0.48214,0.83582,0.36585,0.00323,0.08333
0.051033,0.34409,0.06047,0.33696,0.80357,0.67164,0.90244,0.01350,0.07292
0.046318,0.94624,0.02093,0.98913,0.71429,1.00000,0.73171,0.00390,0.34375
0.036990,0.86022,0.02093,0.94565,0.71429,1.00000,0.73171,0.00332,0.40625
0.291156,0.95699,0.17209,0.98913,0.71429,0.67164,0.73171,0.00084,0.40625
0.072567,0.87097,0.03488,0.95652,0.71429,1.00000,0.73171,0.01623,0.08333
0.102854,0.90323,0.02326,0.90217,0.71429,1.00000,0.73171,0.01212,0.34375
0.075919,0.81720,0.41163,0.82609,0.80357,0.83582,0.85366,0.00466,0.05208
0.026485,0.92473,0.32791,0.97826,0.71429,0.67164,0.19512,0.00872,0.94792
0.096917,0.81720,0.33488,0.82609,0.89286,0.83582,0.90244,0.17911,0.11458
0.011913,0.81720,0.48605,0.82609,0.71429,1.00000,0.63415,0.00131,0.02083
0.043411,0.92473,0.01395,0.97826,0.60714,1.00000,0.68293,0.01881,0.01042
0.043780,0.06452,0.16047,0.05435,0.60714,0.83582,0.73171,0.00271,0.65625
0.020999,1.00000,0.21860,1.00000,0.71429,0.67164,0.73171,0.00418,0.05208
0.094091,0.09677,0.11395,0.08696,0.60714,0.83582,0.43902,0.02077,0.95833
0.050478,0.89247,0.18605,0.96739,0.48214,0.67164,0.36585,0.00798,0.09375
0.034464,0.88172,0.29070,0.95652,0.35714,1.00000,0.41463,0.01308,0.90625
0.148122,0.97849,0.02093,0.97826,0.48214,1.00000,0.43902,0.12152,0.10417
0.054960,0.95699,0.29070,0.98913,0.71429,1.00000,0.73171,0.00495,0.39583
0.020926,0.93548,0.30233,0.93478,0.71429,0.67164,0.19512,0.02582,0.01042
0.038135,0.19355,0.13953,0.19565,0.60714,0.83582,0.43902,0.01040,0.31250
0.022008,0.92473,0.13488,0.97826,0.60714,0.67164,0.43902,0.01135,0.02083
0.015951,0.86022,0.06279,0.94565,0.48214,1.00000,0.48780,0.01422,0.04167
0.022765,0.76344,0.21628,0.76087,0.83929,0.83582,0.80488,0.00203,0.91667
0.014639,0.93548,0.18837,0.97826,0.71429,1.00000,0.73171,0.00693,0.89583
0.028132,0.91398,0.14884,0.96739,0.89286,0.83582,0.90244,0.05715,0.06250
0.029816,0.87097,0.04186,0.88043,0.71429,0.67164,0.51220,0.00355,0.58333
0.002524,0.83871,0.03953,0.94565,0.60714,0.67164,0.43902,0.00060,0.34375
0.211502,0.83871,0.16744,0.94565,0.44643,1.00000,0.07317,0.00299,0.04167
0.085711,0.34409,0.11628,0.34783,0.83929,0.83582,0.70732,0.15850,0.63542
0.037475,0.83871,0.36047,0.94565,0.71429,1.00000,0.73171,0.00275,0.34375
0.009490,0.90323,0.28837,0.96739,0.60714,0.67164,0.68293,0.00084,0.07292
0.007572,0.91398,0.19302,0.96739,0.71429,0.67164,0.63415,0.01111,0.90625
0.044824,0.52688,0.09302,0.53261,0.60714,0.67164,0.43902,0.00597,0.10417
0.029328,0.64516,0.22326,0.64130,0.60714,0.50746,0.75610,0.02211,0.06250
0.046920,0.98925,0.20698,1.00000,0.60714,1.00000,0.43902,0.01894,0.66667
0.013092,0.07527,0.24419,0.07609,0.48214,0.83582,0.36585,0.00145,0.92708
0.032912,0.76344,0.22093,0.76087,0.71429,0.83582,0.63415,0.03883,0.37500
0.059200,0.98925,0.05349,1.00000,0.71429,1.00000,0.73171,0.01814,0.08333
0.152080,0.90323,0.06977,0.96739,0.80357,0.67164,0.85366,0.00074,0.08333
0.031821,0.89247,0.04186,0.96739,0.44643,1.00000,0.51220,0.00246,0.41667
0.009974,0.88172,0.57209,0.95652,0.71429,0.67164,0.73171,0.00390,0.05208
0.013865,0.90323,0.07907,0.96739,0.48214,1.00000,0.48780,0.01087,0.02083
0.096211,0.21505,0.08605,0.21739,0.00000,0.83582,0.12195,0.01422,0.29167
0.018980,0.96774,0.05116,0.98913,0.48214,1.00000,0.48780,0.01302,0.79167
0.015446,0.95699,0.02791,0.98913,0.48214,1.00000,0.60976,0.01135,0.09375
0.010499,0.81720,0.30465,0.82609,0.71429,0.50746,0.63415,0.00036,0.36458
0.012317,0.86022,0.31628,0.94565,0.60714,0.67164,0.56098,0.00036,0.39583
0.035133,0.38710,0.06977,0.39130,0.35714,0.83582,0.29268,0.00357,0.60417
0.057424,0.87097,0.06279,0.95652,0.71429,1.00000,0.73171,0.01823,0.06250
0.017643,0.86022,0.36512,0.94565,0.71429,0.67164,0.73171,0.00030,0.93750
0.015307,0.18280,0.29070,0.18478,0.60714,1.00000,0.56098,0.00179,0.66667
0.033396,0.83871,0.01628,0.94565,0.71429,1.00000,0.73171,0.00342,0.31250
0.053729,0.29032,0.23953,0.28261,0.71429,1.00000,0.63415,0.00103,0.94792
0.028015,0.76344,0.24884,0.76087,0.71429,0.83582,0.63415,0.03800,0.23958
0.359733,0.59140,0.05349,0.59783,0.71429,0.67164,0.73171,0.01773,0.10417
0.009312,0.89247,0.50698,0.96739,0.71429,1.00000,0.63415,0.00508,0.05208
0.009288,0.91398,0.57442,0.96739,0.71429,0.67164,0.73171,0.00495,0.08333
0.014982,0.90323,0.40698,0.96739,0.30357,0.67164,0.56098,0.00676,0.35417
0.173139,0.52688,0.06744,0.53261,0.89286,0.83582,0.90244,0.34174,0.87500
0.006710,0.10753,0.19070,0.10870,0.48214,0.67164,0.60976,0.00255,0.09375
0.150626,0.60215,0.10465,0.60870,0.71429,0.83582,0.51220,0.03636,0.38542
0.019355,0.22581,0.08605,0.21739,0.80357,0.25373,0.85366,0.00196,0.63542
0.032171,0.86022,0.21860,0.94565,0.35714,1.00000,0.41463,0.01810,0.88542
0.018386,0.59140,0.07442,0.58696,0.71429,0.83582,0.73171,0.00493,0.03125
0.365157,0.69892,0.11395,0.69565,0.89286,0.83582,0.90244,0.00155,0.00000
0.004283,0.59140,0.30698,0.59783,0.60714,1.00000,0.56098,0.00212,0.00000
0.508413,0.81720,0.00465,0.82609,0.71429,0.67164,0.82927,0.97252,0.65625
0.033073,0.92473,0.05349,0.97826,0.71429,1.00000,0.73171,0.00342,0.41667
0.003871,0.96774,0.26047,0.96739,0.89286,0.67164,0.90244,0.00331,0.02083
0.011495,0.78495,0.04651,0.78261,0.60714,0.67164,0.68293,0.00166,0.61458
0.014083,0.84946,0.02791,0.94565,0.83929,0.67164,0.80488,0.00048,0.98958
0.056434,0.69892,0.36744,0.69565,0.83929,0.83582,0.80488,0.00251,0.07292
